prcanid,rviswom,rvisman,repcan1,goppty,rideo,rproj,repft,aware,repwom,repman,voter
NA,0,0,0.384399980306625,0.833333313465118,0,NA,NA,0.666666686534882,0,1,0
5,0,1,0.199599996209145,0.666666686534882,0,0,0.400000005960464,0.666666686534882,0,1,1
6,0,0,NA,0.833333313465118,0.666666686534882,NA,NA,0.666666686534882,0,1,1
NA,0,1,0.0871999934315681,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,1
NA,0,1,0.115300007164478,0.666666686534882,NA,NA,0.699999988079071,NA,0,1,1
NA,0,1,0.343800008296967,NA,0,NA,NA,0.166666671633720,0,1,0
5,0,1,0.118199996650219,1,0.333333343267441,0.266666680574417,0.800000011920929,0.833333313465118,0,1,1
6,0,1,0.257200002670288,0.833333313465118,0.666666686534882,0.566666722297668,0.850000023841858,1,0,1,1
NA,0,0,NA,0.833333313465118,0,0,0.600000023841858,1,0,1,1
4,0,0,NA,0.5,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
6,0,1,0.393900007009506,0.666666686534882,0.666666686534882,0.566666722297668,0.850000023841858,0.833333313465118,0,1,1
3,0,0,0.422799974679947,0.166666671633720,0,0,0.699999988079071,0.166666671633720,1,0,1
4,0,1,0.133700013160706,0.5,0.666666686534882,0.566666722297668,0.850000023841858,0.666666686534882,0,1,1
NA,0,0,NA,0.833333313465118,0.666666686534882,NA,NA,1,0,1,1
NA,0,0,NA,1,0,NA,NA,1,0,1,1
5,0,1,0.186000004410744,0.666666686534882,0,0,0.699999988079071,0.666666686534882,0,1,1
3,0,1,0.473600000143051,0.833333313465118,0,0,0.699999988079071,0.5,0,1,1
6,0,0,0.356899976730347,1,0.666666686534882,0.266666680574417,0.400000005960464,0.833333313465118,1,0,1
6,0,1,0.137299999594688,0.833333313465118,0.666666686534882,0.566666722297668,0.850000023841858,0.833333313465118,0,1,0
6,0,1,0.137299999594688,0.833333313465118,0.666666686534882,0.666666686534882,1,0.833333313465118,0,1,1
5,0,1,0.137299999594688,NA,0.666666686534882,NA,NA,0.5,0,1,1
NA,0,1,0.137299999594688,NA,1,0.400000005960464,0.400000005960464,0.5,0,1,0
4,0,1,0.137299999594688,0.5,0.666666686534882,0.333333343267441,0.5,0,0,1,0
NA,0,1,NA,0.833333313465118,NA,NA,NA,NA,0,1,0
NA,0,1,0.175300002098083,1,NA,NA,NA,0.333333343267441,0,1,1
NA,0,0,0.384399980306625,0.833333313465118,0.666666686534882,0.333333343267441,0.5,1,0,1,0
NA,0,0,0.147999987006187,0.666666686534882,NA,NA,NA,NA,1,0,0
5,0,1,0.148099988698959,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,1,0,1,1
NA,0,1,0.257200002670288,0.666666686534882,NA,NA,NA,NA,0,1,0
6,0,1,0.257200002670288,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.833333313465118,0,1,1
NA,0,1,0.257200002670288,0.666666686534882,NA,NA,NA,NA,0,1,0
NA,0,1,0.257200002670288,0.166666671633720,0.666666686534882,0.333333343267441,0.5,0.5,0,1,0
4,0,1,0.257200002670288,0.5,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,0
NA,0,1,0.257200002670288,NA,0.333333343267441,NA,NA,0.333333343267441,0,1,1
NA,0,1,0.0868000015616417,0.666666686534882,0.666666686534882,NA,NA,0.666666686534882,0,1,0
5,0,1,0.0972999930381775,0.333333343267441,0,0,0.5,0.666666686534882,0,1,1
NA,0,1,0.0972999930381775,0.833333313465118,0,0,0.5,0.166666671633720,0,1,0
6,0,1,0.112900011241436,0.833333313465118,0.333333343267441,0.0500000044703484,0.150000005960464,0.333333343267441,0,1,0
NA,0,0,NA,0.833333313465118,0,0,0.5,0.833333313465118,0,1,1
5,0,1,0.151900008320808,NA,0.333333343267441,0.166666671633720,0.5,0.666666686534882,0,1,1
6,0,1,0.108400002121925,0.833333313465118,0.666666686534882,0.200000017881393,0.300000011920929,0.666666686534882,0,1,0
6,0,1,0.082299992442131,0.833333313465118,0.666666686534882,0.666666686534882,1,0.833333313465118,0,1,1
NA,0,1,0.113999992609024,0.833333313465118,0.666666686534882,NA,NA,0.666666686534882,0,1,0
NA,0,1,0.147399991750717,0.666666686534882,0.333333343267441,0.200000017881393,0.600000023841858,NA,0,1,0
4,0,1,0.18469999730587,0.666666686534882,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
6,0,1,0.082299992442131,0.833333313465118,0,0,0.150000005960464,0.833333313465118,0,1,0
2,0,1,0.147399991750717,0.666666686534882,0,0,0.850000023841858,0.833333313465118,0,1,1
5,0,1,0.161200001835823,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,0
NA,0,0,0.0712999925017357,0.666666686534882,1,NA,NA,0.166666671633720,0,1,1
5,0,0,0.0712999925017357,0.833333313465118,0.666666686534882,NA,NA,0.666666686534882,0,1,1
6,0,1,0.0806999951601028,0.666666686534882,0.666666686534882,0.566666722297668,0.850000023841858,1,0,1,1
NA,0,0,0.0712999925017357,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,1
5,0,1,0.105100005865097,0.833333313465118,0.666666686534882,0.566666722297668,0.850000023841858,0.666666686534882,0,1,1
NA,0,1,0.105100005865097,0.833333313465118,0.666666686534882,NA,NA,1,0,1,0
5,0,1,0.105100005865097,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.833333313465118,0,1,1
NA,0,0,NA,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,1
NA,0,0,0.0712999925017357,0.5,NA,NA,NA,NA,0,1,0
NA,0,0,0.123799994587898,0.666666686534882,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
NA,0,1,0.108400002121925,0.833333313465118,NA,NA,NA,NA,0,1,0
NA,0,1,0.108400002121925,0.833333313465118,0,0,0.5,0.5,0,1,0
4,0,0,0.147999987006187,0.666666686534882,0,0,0.600000023841858,0.5,1,0,0
6,0,0,0.147999987006187,0.833333313465118,0,0,0.300000011920929,0.833333313465118,1,0,0
NA,0,0,0.147999987006187,0.333333343267441,0.666666686534882,0.333333343267441,0.5,0.333333343267441,1,0,0
5,0,0,0.147999987006187,0.666666686534882,0,0,0.5,1,1,0,1
NA,0,0,0.147999987006187,1,NA,NA,NA,NA,1,0,0
NA,0,0,NA,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.666666686534882,0,1,1
7,0,1,0.0972999930381775,1,0.666666686534882,0.266666680574417,0.400000005960464,0.333333343267441,0,1,0
5,0,1,0.0972999930381775,0.833333313465118,0.666666686534882,0.566666722297668,0.850000023841858,0.666666686534882,0,1,1
3,0,1,0.0972999930381775,0.333333343267441,0.666666686534882,0.266666680574417,0.400000005960464,0.5,0,1,1
NA,0,1,0.0972999930381775,0.666666686534882,NA,NA,NA,NA,0,1,0
5,0,1,0.0868000015616417,0.833333313465118,0,0,0.699999988079071,0.833333313465118,0,1,1
5,0,1,0.0868000015616417,0.833333313465118,0.666666686534882,0.566666722297668,0.850000023841858,0.5,0,1,1
NA,0,1,0.161200001835823,0.666666686534882,NA,NA,NA,NA,0,1,0
4,0,1,0.0972999930381775,NA,0.333333343267441,0.233333334326744,0.699999988079071,0.5,0,1,0
7,0,1,0.0972999930381775,1,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,1
6,0,1,0.0972999930381775,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,1,0,1,1
6,0,1,0.0972999930381775,1,0.666666686534882,0.400000035762787,0.600000023841858,0.666666686534882,0,1,0
4,0,1,0.161200001835823,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.5,0,1,1
NA,0,1,0.0806999951601028,0.666666686534882,NA,NA,NA,NA,0,1,0
5,0,0,0.0712999925017357,1,0,0,0.449999988079071,0.333333343267441,0,1,1
5,0,1,0.0806999951601028,0.833333313465118,0.333333343267441,0.216666668653488,0.649999976158142,1,0,1,1
5,0,1,0.0806999951601028,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
4,0,1,0.0806999951601028,0.833333313465118,0.666666686534882,NA,NA,0.5,0,1,1
5,0,1,0.161200001835823,0.5,0.666666686534882,NA,NA,0.666666686534882,0,1,0
4,0,1,0.161200001835823,0.5,0.666666686534882,0.433333337306976,0.649999976158142,0.666666686534882,0,1,0
NA,0,1,0.0806999951601028,0.666666686534882,NA,NA,NA,NA,0,1,0
5,0,1,0.161200001835823,0.833333313465118,0,0,0.600000023841858,0.833333313465118,0,1,0
6,0,1,0.161200001835823,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,1
4,0,1,0.257200002670288,0.833333313465118,0,0,0.600000023841858,0.166666671633720,0,1,0
6,0,1,0.257200002670288,0.833333313465118,0.666666686534882,0.666666686534882,1,0.666666686534882,0,1,1
4,0,1,0.257200002670288,NA,0.666666686534882,0.400000035762787,0.600000023841858,0.166666671633720,0,1,0
4,0,1,0.161200001835823,0.5,0.666666686534882,NA,NA,0.833333313465118,0,1,0
5,0,1,0.161200001835823,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,0
5,0,1,0.0972999930381775,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,1,0,1,1
NA,0,1,0.0972999930381775,0.833333313465118,NA,NA,NA,NA,0,1,0
6,0,1,0.0972999930381775,0.833333313465118,0,0,0,0.666666686534882,0,1,1
4,0,1,0.0868000015616417,NA,0.666666686534882,0.100000008940697,0.150000005960464,0.666666686534882,0,1,0
4,0,1,0.161200001835823,0.833333313465118,0.666666686534882,0.200000017881393,0.300000011920929,0.833333313465118,0,1,0
4,0,1,0.0868000015616417,0.833333313465118,0,0,0.5,0.833333313465118,0,1,0
6,0,1,0.0868000015616417,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
6,0,0,0.0712999925017357,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,1
5,0,0,0.0712999925017357,0.833333313465118,0.666666686534882,0.433333337306976,0.649999976158142,0.666666686534882,0,1,0
5,0,0,0.0712999925017357,0.666666686534882,0.666666686534882,0.300000011920929,0.449999988079071,0.833333313465118,0,1,1
NA,0,0,0.0712999925017357,0.666666686534882,0.666666686534882,NA,NA,0.666666686534882,0,1,1
5,0,0,0.0712999925017357,0.833333313465118,0.666666686534882,0.266666680574417,0.400000005960464,0.833333313465118,0,1,1
5,0,1,0.161200001835823,0.666666686534882,0,NA,NA,0.666666686534882,0,1,0
5,0,1,0.0910000056028366,1,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
6,0,1,0.147399991750717,0.666666686534882,0,0,0.5,1,0,1,0
5,0,1,0.082299992442131,0.833333313465118,0.666666686534882,0.266666680574417,0.400000005960464,0.833333313465118,0,1,0
NA,0,1,0.0910000056028366,0.5,0.666666686534882,NA,NA,0.333333343267441,0,1,0
6,0,1,0.0910000056028366,0.666666686534882,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
NA,0,1,0.147399991750717,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.833333313465118,0,1,1
5,0,1,0.147399991750717,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
5,0,1,0.147399991750717,0.833333313465118,0.666666686534882,0.566666722297668,0.850000023841858,0.666666686534882,0,1,1
NA,0,1,0.108400002121925,0.833333313465118,NA,NA,NA,NA,0,1,0
5,0,1,0.119899995625019,0.666666686534882,0.666666686534882,0.566666722297668,0.850000023841858,0.833333313465118,0,1,1
5,0,1,0.119899995625019,0.833333313465118,0.666666686534882,0.566666722297668,0.850000023841858,0.833333313465118,0,1,1
2,0,0,0.147999987006187,0.333333343267441,0.666666686534882,0.333333343267441,0.5,NA,1,0,1
NA,0,0,NA,0.166666671633720,0,NA,NA,0.666666686534882,0,1,0
2,0,1,0.0862999930977821,0.5,0,0,0.850000023841858,0.666666686534882,0,1,1
NA,0,0,0.0301000028848648,0.166666671633720,0.666666686534882,NA,NA,0,0,1,0
4,NA,NA,NA,0.833333313465118,0,NA,NA,0.166666671633720,NA,NA,1
NA,NA,NA,NA,1,0,NA,NA,0.833333313465118,NA,NA,1
6,0,1,0.164699986577034,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
NA,0,1,NA,1,NA,NA,NA,NA,0,1,0
5,0,1,0.257200002670288,0.666666686534882,0.666666686534882,0.466666668653488,0.699999988079071,0.333333343267441,0,1,1
5,NA,NA,NA,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0,NA,NA,0
6,0,0,0.147999987006187,0.666666686534882,0,0,0.5,1,1,0,0
4,NA,NA,NA,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.666666686534882,NA,NA,1
3,NA,NA,NA,0.833333313465118,0.666666686534882,0.266666680574417,0.400000005960464,0.5,NA,NA,0
5,0,1,0.0806999951601028,0.833333313465118,0.666666686534882,NA,NA,0.833333313465118,0,1,0
4,0,1,0.161200001835823,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
NA,0,1,0.0972999930381775,0.833333313465118,NA,NA,NA,NA,0,1,0
6,0,1,0.295800030231476,0.666666686534882,0.666666686534882,0.566666722297668,0.850000023841858,0.666666686534882,0,1,1
5,0,1,0.379599988460541,0.666666686534882,0.666666686534882,0.466666668653488,0.699999988079071,0.833333313465118,0,1,1
6,0,1,0.148700013756752,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.833333313465118,0,1,1
3,0,1,0.148700013756752,0,0.666666686534882,NA,NA,0.666666686534882,0,1,1
6,0,1,0.148700013756752,0.833333313465118,0,0,0.699999988079071,0.833333313465118,0,1,1
6,0,1,0.148700013756752,0.833333313465118,0.666666686534882,0.566666722297668,0.850000023841858,0.833333313465118,0,1,1
NA,0,0,NA,0.666666686534882,0,0,0.5,1,0,1,1
NA,0,0,0,1,NA,NA,NA,NA,0,1,0
6,0,0,0.255400002002716,0.833333313465118,0,0,0.5,0.333333343267441,0,1,1
5,0,1,0.465999990701675,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.666666686534882,0,1,1
5,0,1,0.465999990701675,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.666666686534882,0,1,1
NA,0,1,0.465999990701675,0.333333343267441,NA,NA,NA,NA,0,1,0
5,0,1,0.465999990701675,1,0.666666686534882,0.266666680574417,0.400000005960464,0.666666686534882,0,1,1
NA,0,0,NA,1,NA,NA,NA,NA,0,1,0
NA,0,1,NA,NA,NA,NA,NA,NA,0,1,0
2,0,1,NA,0.166666671633720,0,0,0.850000023841858,0.166666671633720,0,1,1
NA,0,0,0.183100000023842,0.833333313465118,0.666666686534882,NA,NA,0.666666686534882,0,1,1
NA,0,0,0.136299997568130,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.333333343267441,0,1,1
6,0,0,0.136299997568130,0.666666686534882,0,0,0.400000005960464,0.833333313465118,0,1,1
NA,0,0,0.160400003194809,0.5,0.333333343267441,0.200000017881393,0.600000023841858,0.333333343267441,1,0,1
NA,0,0,0.160400003194809,0.5,NA,NA,NA,NA,1,0,0
NA,0,0,0.160400003194809,0.333333343267441,0,NA,NA,0.833333313465118,1,0,1
NA,0,0,0.160400003194809,NA,0.666666686534882,NA,NA,0.833333313465118,1,0,1
4,0,0,0.160400003194809,0.333333343267441,0.666666686534882,NA,NA,0.5,1,0,0
4,0,0,0.160400003194809,0.5,0.666666686534882,0.333333343267441,0.5,0.333333343267441,1,0,0
6,0,0,0.160400003194809,1,0,0,0.5,0.833333313465118,1,0,1
NA,0,1,0.157499998807907,0.333333343267441,0,0,0.400000005960464,0.166666671633720,0,1,0
NA,0,0,0.391300022602081,0.833333313465118,0.666666686534882,NA,NA,0.166666671633720,0,1,0
NA,0,1,0.157499998807907,1,NA,NA,0.400000005960464,0.333333343267441,0,1,1
4,0,0,0.136299997568130,0.5,0.333333343267441,0.166666671633720,0.5,0,0,1,0
NA,0,0,0.136299997568130,0,0.333333343267441,NA,NA,0.5,0,1,1
4,0,0,0.0893000066280365,1,0,0,0.600000023841858,0.833333313465118,0,1,0
6,0,1,0.207099989056587,0.833333313465118,0.666666686534882,0.266666680574417,0.400000005960464,0.833333313465118,0,1,0
NA,0,1,0.207099989056587,0.333333343267441,0,0,0.400000005960464,0.333333343267441,0,1,1
NA,0,0,NA,1,0.333333343267441,NA,NA,0.666666686534882,1,0,1
NA,0,1,0.163399994373322,1,NA,NA,NA,NA,0,1,0
6,0,0,0.243699982762337,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.666666686534882,1,0,1
NA,0,0,NA,0.5,0.666666686534882,NA,NA,0.833333313465118,0,1,0
6,0,0,0.391300022602081,0.5,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
NA,0,0,NA,0.333333343267441,0,0,0,0.166666671633720,0,1,0
5,0,1,0.166700005531311,0.666666686534882,0.666666686534882,0.566666722297668,0.850000023841858,0.833333313465118,0,1,1
NA,0,0,0.160400003194809,0.666666686534882,0.333333343267441,0,0,0.666666686534882,1,0,1
NA,0,0,0.329599976539612,1,0,NA,NA,0.5,0,1,1
NA,0,0,0.353799998760223,0.666666686534882,0,0,0.5,0.5,0,1,0
NA,0,1,0.207099989056587,NA,0.666666686534882,NA,NA,0.333333343267441,0,1,0
NA,0,1,0.207099989056587,0.833333313465118,0,NA,NA,0.5,0,1,0
NA,0,1,0.207099989056587,0.833333313465118,0.666666686534882,0.5,0.75,0.166666671633720,0,1,1
NA,0,0,0.0893000066280365,0.5,1,0.600000023841858,0.600000023841858,0.666666686534882,0,1,1
4,0,0,0.353799998760223,0.166666671633720,0.666666686534882,0.266666680574417,0.400000005960464,0.666666686534882,0,1,1
NA,0,0,0.353799998760223,0.833333313465118,0,0,0.5,0.166666671633720,0,1,0
4,0,1,0.163799986243248,0.666666686534882,0,0,0.699999988079071,0.666666686534882,0,1,1
5,0,1,0.163799986243248,0.833333313465118,0,0,0.699999988079071,0.833333313465118,0,1,1
5,0,1,0.163799986243248,0.666666686534882,0,0,0.5,0.5,0,1,1
6,0,1,0.163799986243248,1,0,0,0.400000005960464,0.833333313465118,0,1,1
NA,0,1,0.163799986243248,0.166666671633720,1,NA,NA,0.5,0,1,0
NA,0,1,0.163799986243248,1,0.666666686534882,0.266666680574417,0.400000005960464,0.5,0,1,1
5,0,1,NA,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.5,0,1,1
NA,0,0,0.098400004208088,0.5,0.666666686534882,NA,NA,0.833333313465118,0,1,1
4,0,0,0.098400004208088,NA,0.666666686534882,0.333333343267441,0.5,0.166666671633720,0,1,0
NA,0,0,0.145699992775917,NA,1,NA,NA,0.166666671633720,0,1,1
NA,0,1,0.169100001454353,0.833333313465118,0.666666686534882,NA,NA,0.5,0,1,1
NA,0,1,0.169100001454353,0.833333313465118,0,0,0.5,0.666666686534882,0,1,1
3,0,0,0.206699997186661,NA,0.666666686534882,0.100000008940697,0.150000005960464,0.5,0,1,0
NA,0,0,0.098400004208088,NA,NA,NA,NA,NA,0,1,0
NA,0,0,0.136299997568130,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.5,0,1,1
NA,0,0,NA,0.833333313465118,0.333333343267441,NA,NA,0.666666686534882,1,0,0
4,0,1,0.187700003385544,0.666666686534882,0.666666686534882,0.400000035762787,0.600000023841858,0.833333313465118,0,1,1
6,0,1,0.175599992275238,0.666666686534882,0,0,0.600000023841858,0.833333313465118,0,1,1
6,0,0,NA,1,0,0,0.400000005960464,0.833333313465118,0,1,1
2,0,1,0.399500012397766,0.5,0.666666686534882,0.466666668653488,0.699999988079071,0,0,1,0
5,0,1,0.399500012397766,0.666666686534882,0,0,0.5,0.166666671633720,0,1,1
NA,0,1,0.399500012397766,NA,0.666666686534882,NA,NA,0,0,1,0
NA,0,1,0.166700005531311,0.833333313465118,NA,NA,NA,NA,0,1,0
5,0,0,0.101599998772144,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
NA,0,1,0.169100001454353,0.333333343267441,0.333333343267441,0.166666671633720,0.5,0.166666671633720,0,1,0
2,0,0,0.206699997186661,0.333333343267441,0,0,0.600000023841858,0.5,0,1,1
5,0,1,0.133700013160706,0.5,0,0,0.400000005960464,0.666666686534882,0,1,1
6,0,1,0.133700013160706,0.666666686534882,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,0
6,0,1,0.133700013160706,0.833333313465118,0,0,0.300000011920929,0.833333313465118,0,1,1
NA,0,0,0.206699997186661,0.333333343267441,0.666666686534882,0.433333337306976,0.649999976158142,0.333333343267441,0,1,1
6,0,0,0.145699992775917,0.833333313465118,0.666666686534882,0.266666680574417,0.400000005960464,0.666666686534882,0,1,1
NA,0,0,0.145699992775917,0.166666671633720,0.666666686534882,NA,NA,0.833333313465118,0,1,1
NA,0,0,0.206699997186661,0.666666686534882,1,0.699999988079071,0.699999988079071,0.166666671633720,0,1,1
6,0,0,0.308600008487701,0.833333313465118,0,0,0.5,0.833333313465118,0,1,1
NA,0,0,0.206699997186661,0.833333313465118,0.333333343267441,0.133333340287209,0.400000005960464,0,0,1,0
NA,0,1,0.157499998807907,0.833333313465118,0.333333343267441,NA,NA,0.833333313465118,0,1,0
NA,0,0,0.391300022602081,0.666666686534882,NA,NA,NA,NA,0,1,0
NA,0,0,0.136299997568130,NA,0.666666686534882,NA,NA,0.666666686534882,0,1,1
4,0,0,NA,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.833333313465118,0,1,1
NA,0,0,0.391300022602081,0.833333313465118,NA,NA,NA,NA,0,1,0
NA,0,0,0.391300022602081,0.5,NA,NA,NA,NA,0,1,0
NA,0,0,0.160400003194809,0.5,NA,NA,NA,NA,1,0,0
3,0,0,0.160400003194809,0.333333343267441,0.666666686534882,0.333333343267441,0.5,0.666666686534882,1,0,1
NA,0,1,0.157499998807907,0.666666686534882,0,0,0.5,0.5,0,1,0
6,0,1,0.0519999973475933,0.833333313465118,0,0,0.5,1,0,1,1
2,0,1,0.399500012397766,0.666666686534882,0.333333343267441,0.133333340287209,0.400000005960464,0,0,1,0
NA,0,1,0.399500012397766,0.666666686534882,NA,NA,0.5,0,0,1,1
5,0,1,0.0920999944210052,1,0.666666686534882,0.613333344459534,0.9200000166893,0.666666686534882,0,1,1
NA,0,0,0.391300022602081,1,0,NA,NA,1,0,1,1
NA,0,1,0.232000008225441,0.5,NA,NA,NA,NA,0,1,0
NA,0,1,0.146299988031387,0.5,1,0.600000023841858,0.600000023841858,0,0,1,0
NA,0,1,0.146299988031387,0.5,0,NA,NA,0.333333343267441,0,1,1
6,0,1,0.419099986553192,0.833333313465118,0.666666686534882,0.566666722297668,0.850000023841858,0.5,0,1,1
4,0,1,0.146299988031387,0.5,0.666666686534882,0.466666668653488,0.699999988079071,0.666666686534882,0,1,1
NA,0,0,0.197800010442734,0.833333313465118,0.666666686534882,NA,NA,0.666666686534882,0,1,1
5,0,1,0.419099986553192,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,1
NA,0,1,0.379599988460541,0.166666671633720,NA,NA,NA,NA,0,1,0
NA,0,0,0.101599998772144,NA,0,0,0.5,0.833333313465118,0,1,1
7,0,0,0,0.833333313465118,0.666666686534882,0.466666668653488,0.699999988079071,0.833333313465118,0,1,1
NA,0,1,0.343899995088577,NA,0.333333343267441,0.166666671633720,0.5,0.833333313465118,0,1,1
5,0,1,0.343899995088577,0.833333313465118,0,0,0.600000023841858,0.5,0,1,1
5,0,1,0.343899995088577,0.833333313465118,0.666666686534882,0.566666722297668,0.850000023841858,0.666666686534882,0,1,1
5,0,1,0.343899995088577,0.833333313465118,0.666666686534882,0.566666722297668,0.850000023841858,0.5,0,1,1
5,0,1,0.208700001239777,0.666666686534882,0.666666686534882,0.400000035762787,0.600000023841858,0.333333343267441,0,1,1
4,0,1,0.208700001239777,0.833333313465118,0,0,0.400000005960464,0.833333313465118,0,1,1
6,0,1,0.232000008225441,0.833333313465118,0,0,0.5,0.833333313465118,0,1,1
5,0,1,0.232000008225441,0.666666686534882,0.666666686534882,0.400000035762787,0.600000023841858,0.833333313465118,0,1,1
5,0,1,0.379599988460541,0.333333343267441,0.666666686534882,0.400000035762787,0.600000023841858,0.833333313465118,0,1,1
NA,0,0,0.065200001001358,0.5,0.666666686534882,NA,NA,0.166666671633720,0,1,1
5,0,0,0.136299997568130,0.5,0,NA,NA,0.5,0,1,0
6,0,0,NA,0.666666686534882,0,0,0.5,0.666666686534882,0,1,1
NA,0,1,0.211900010704994,0.5,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
NA,0,1,0.211900010704994,0.666666686534882,NA,NA,NA,NA,0,1,0
NA,0,1,0.211900010704994,0,NA,NA,NA,NA,0,1,0
5,0,1,0.211900010704994,0.666666686534882,0,0,0.600000023841858,0.666666686534882,0,1,1
4,0,0,0.310800015926361,0.5,0.666666686534882,0.200000017881393,0.300000011920929,0.333333343267441,0,1,1
5,0,0,0.148299992084503,0.833333313465118,0.333333343267441,0.166666671633720,0.5,0.833333313465118,0,1,1
NA,0,1,0.169100001454353,0.666666686534882,0.666666686534882,NA,NA,0.166666671633720,0,1,0
4,0,1,0.186599999666214,0.666666686534882,0.666666686534882,NA,NA,0.333333343267441,0,1,0
NA,0,0,0.206699997186661,0.166666671633720,0.333333343267441,0.166666671633720,0.5,0,0,1,1
NA,0,1,0.133700013160706,0.833333313465118,NA,NA,NA,NA,0,1,0
NA,0,0,0.180700004100800,0.666666686534882,0.666666686534882,NA,NA,0.666666686534882,0,1,0
NA,0,1,0.186599999666214,0.666666686534882,0.666666686534882,NA,NA,0.666666686534882,0,1,0
5,0,1,0.186599999666214,0.666666686534882,0.666666686534882,0.466666668653488,0.699999988079071,0.833333313465118,0,1,1
NA,0,1,0.186599999666214,0.833333313465118,0,NA,NA,0.833333313465118,0,1,1
5,0,1,0.186599999666214,0.833333313465118,0.666666686534882,0.400000035762787,0.600000023841858,0.333333343267441,0,1,1
NA,0,1,0.186599999666214,0.833333313465118,NA,NA,NA,NA,0,1,0
1,0,1,0.186599999666214,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.333333343267441,0,1,0
4,0,1,0.186599999666214,0.666666686534882,0,0,0.699999988079071,0.666666686534882,0,1,1
NA,0,0,0.206699997186661,NA,0.666666686534882,NA,NA,0.333333343267441,0,1,0
NA,0,0,0.206699997186661,0.666666686534882,0.666666686534882,NA,NA,0.166666671633720,0,1,1
NA,0,1,0.186599999666214,0.666666686534882,0,NA,NA,0.5,0,1,0
5,0,1,0.186599999666214,0.833333313465118,0,0,0.600000023841858,0.666666686534882,0,1,1
5,0,1,0.186599999666214,0.666666686534882,0.666666686534882,0.333333343267441,0.5,0.666666686534882,0,1,1
NA,0,1,0.166700005531311,0.666666686534882,1,NA,NA,0.166666671633720,0,1,0
NA,0,1,0.232000008225441,0.833333313465118,0.666666686534882,0.333333343267441,0.5,0.833333313465118,0,1,1
NA,0,1,0.187700003385544,NA,NA,NA,NA,NA,0,1,0
NA,0,1,0.207099989056587,0.833333313465118,0,0,0.300000011920929,0.5,0,1,1
NA,0,0,0.065200001001358,NA,NA,NA,NA,NA,0,1,0
NA,0,0,0.065200001001358,NA,0.333333343267441,NA,NA,0.666666686534882,0,1,1
NA,0,0,0.206699997186661,1,NA,NA,NA,NA,0,1,0
